sample_index,simulation_id,candidate_id,source,source_class,parameter_vector_hash,qsim_sha256
1568,DEEPCAL5K-SOBOL-1089,DEEPCAL5K-SOBOL-1089,sobol_production_4500,broad,68ace18ef297ad3e21cd4b4c21c18ec512c347c42fd318606ed4635453dc29ba,a40a81fa5bc10e26c703599887897980e633072046e5c09a5b60901d75fdbe72
1569,DEEPCAL5K-SOBOL-1090,DEEPCAL5K-SOBOL-1090,sobol_production_4500,broad,fba0b4d1be2927bca2da739f69a83945b692ddf22b4b69f05f2658eb73eadd02,53e05386154db5a0ebb2ca5640eb2a2fd3142e229d160c869cf722a06d031c24
1570,DEEPCAL5K-SOBOL-1091,DEEPCAL5K-SOBOL-1091,sobol_production_4500,broad,d2a814c5d82f81e62e6a0f10a89d00e5d3ca902a4cdfad4da046c6672896f7ae,08c750739cd7bb1fb395a6c46ec3c74a6824d38644160db4b59766bfdaf34c96
1571,DEEPCAL5K-SOBOL-1092,DEEPCAL5K-SOBOL-1092,sobol_production_4500,broad,d3bc1ca869c3e63a2c11bdd0a3e2d8d2da53aecaf6ff1a88b95bde531cf051eb,0a83916cbf459482308345616945a1fcb3f612d9ec52dbffbefa62f44cc4fa97
1572,DEEPCAL5K-SOBOL-1093,DEEPCAL5K-SOBOL-1093,sobol_production_4500,broad,b4a9c433789a306009436936186d0584e368131d925df2229463bd8e2801ec8e,bb723fdae721c11e986559b33c31a38580e513c771b01b0664013a26defff7f7
1573,DEEPCAL5K-SOBOL-1094,DEEPCAL5K-SOBOL-1094,sobol_production_4500,broad,69c853d1e915dbd2c710d0cd15b7a01096d8f67f2541dd9f5c88c54433f55037,a96317ceee25f1bd6eab02d7870cc0d5fd3e3f5513efa309c3b01c1f3b8fb07e
1574,DEEPCAL5K-SOBOL-1095,DEEPCAL5K-SOBOL-1095,sobol_production_4500,broad,cbaaf76208d1b97ace25a981539b047c9d3eb5e51a7c42944900cf2cb5df94fd,20074b4d0e3a31458047a9a574554334911112bdeaac6839323c6d836da0dbd5
1575,DEEPCAL5K-SOBOL-1096,DEEPCAL5K-SOBOL-1096,sobol_production_4500,broad,b87d54d17a50f62d5b0dccf0d5be3bfe24d12cb4b2db9684091552a6b443b848,6bb37bdd3afc5ee78987b4e4edfe712a803c60a5ecda430a7d112b412eaa82f1
1576,DEEPCAL5K-SOBOL-1097,DEEPCAL5K-SOBOL-1097,sobol_production_4500,broad,6b998aa1b2764b14dbb6769e249f67e67dc8640b53353565cfc05662c3b14074,4835a2f56aa4bf9cae595f02b992de9778ac46597f373e8e7a63d58113127fdc
1577,DEEPCAL5K-SOBOL-1098,DEEPCAL5K-SOBOL-1098,sobol_production_4500,broad,86838612d00a8f3837283c239cf0b5ccfa8649344d7179ac063e7ee6f72d0769,d0bc412a7d3e487d9b56a140c2bdda43ddcbd9fa0fe28f361071ee8870e68de3
1578,DEEPCAL5K-SOBOL-1099,DEEPCAL5K-SOBOL-1099,sobol_production_4500,broad,6d68fb4906c68ad408e5827229ed91215afcb1c0757199f545e156f0c37198bc,62508d206a2640331f2418b9ec7981629b630c4f335e634dad4d914425deb759
1579,DEEPCAL5K-SOBOL-1100,DEEPCAL5K-SOBOL-1100,sobol_production_4500,broad,d6b8720efa81d7f627b80939cf251280347f2c88ece5252e07f24be974d4460e,975b9f0e4b6fc1e6867d45a0d8e241f154318d431f4df2aa15bb53a3e9fcc4ee
1580,DEEPCAL5K-SOBOL-1101,DEEPCAL5K-SOBOL-1101,sobol_production_4500,broad,c7a891bc4377a6004a0f1f586a7d1e4dde007d9b1c2f1dce2e88667af9fa70cd,834bdfbaac490ba6d49a3b10c85728a84b6de877a9b96af9f941fd26280b77ca
1581,DEEPCAL5K-SOBOL-1102,DEEPCAL5K-SOBOL-1102,sobol_production_4500,broad,4c7f8ec378d8c40104dba8c45ec2f2d41d45d16355d8ea5fd61aa29537ee5d84,91bfb54063e79a643571bf06683d8cf69699464362064d9d7c7fe80f02ea5f7a
1582,DEEPCAL5K-SOBOL-1103,DEEPCAL5K-SOBOL-1103,sobol_production_4500,broad,3755d5e2da0df1907cb6c944310b0cd59a2ce38aa760c0e721a76b8c0dff58b1,66363af8ad3c3e6759f79a414c34c1baeba7f5f7a2d9d67e3bbfb7f821d0a7c9
1583,DEEPCAL5K-SOBOL-1104,DEEPCAL5K-SOBOL-1104,sobol_production_4500,broad,2513dfaf039c299519e1cb991d7f2a65993cf224ad51ee764e1437d359fd6d6a,b4da879dc8333547d9ca4b1a27da13fce5976da582b12d9ef9010c80a6bc1d64
1584,DEEPCAL5K-SOBOL-1105,DEEPCAL5K-SOBOL-1105,sobol_production_4500,broad,c9eacca55f17e3b798395302227944d00b58b3d1d5bb2328b06184668e159311,86c8a087db078bd0725e5241f132d31e47bf1b91bb92f2e84ce53481d7e252b2
1585,DEEPCAL5K-SOBOL-1106,DEEPCAL5K-SOBOL-1106,sobol_production_4500,broad,ecfb0819e74be91e1e8079f0d08a2807f927f476f6e502a04be52c38f599c902,9bccca7c1c65dd87e02b1396320eb8823d8136d4452337651e7ca55c07bdf283
1586,DEEPCAL5K-SOBOL-1107,DEEPCAL5K-SOBOL-1107,sobol_production_4500,broad,7696c076b8ef3634f7aa68e785390e03fa7ef685ba2ea3623f07963d56b467c7,8d7ca8cc9a007a3aacf5ff869e7ac5219cea0f681c2cd56fc761e74c7861cd28
1587,DEEPCAL5K-SOBOL-1108,DEEPCAL5K-SOBOL-1108,sobol_production_4500,broad,62ed64e1174330bf413248a29f3e94c10b62318cf01fc1b764509d344f5311ff,c230a7a61a6a94778d4956a6cb1b85799f76e919254a11b2c2f2f771fa58d8e9
1588,DEEPCAL5K-SOBOL-1109,DEEPCAL5K-SOBOL-1109,sobol_production_4500,broad,779d34821cbcfb44c40d5e5fd83406f6eda1fb36602acdea94b9386403f5980a,574d2a466eaf264fd306e427a7d8d85b144e1679ce3d5fe16590c2a8138c77da
1589,DEEPCAL5K-SOBOL-1110,DEEPCAL5K-SOBOL-1110,sobol_production_4500,broad,5f089536bfeca4cd6498ac4115219826732afe2a68803864fab010efc00dcd72,77faf5f81f6d5530d0bf8a7543f9bae158e654df263f426e22f88347fcddc747
1590,DEEPCAL5K-SOBOL-1111,DEEPCAL5K-SOBOL-1111,sobol_production_4500,broad,1ffe30c6b1dec265c196838fef10d2799b2a645ac27bcecbfb5d34351942e62a,c76caad5ea953a7688aaa10f9bfc92eebc3ea29eef1a9b869bb21a3eb5e454fe
1591,DEEPCAL5K-SOBOL-1112,DEEPCAL5K-SOBOL-1112,sobol_production_4500,broad,c1d976bdaa5091e414a30d218ab2e7bc505ab21762f87f915e37797dcf312156,aa4b95989ba2e8c5919691d73db3b966010577d1ef7922bfad59855fc51514e1
1592,DEEPCAL5K-SOBOL-1113,DEEPCAL5K-SOBOL-1113,sobol_production_4500,broad,cbbf886a89cf2079ec85c86186620c1cf651a17b0016c51dbaca93246af0f60c,6fdf6dad42bb16a50f7923f5838a871177bbfb6052c8aa4e07d04f55404755e7
1593,DEEPCAL5K-SOBOL-1114,DEEPCAL5K-SOBOL-1114,sobol_production_4500,broad,a1b69bff7298fd952725e97fc31081f5387176031542f8b9629c7c0b5bf3d4f1,bd14ead3d4e741f025c290c4354cadf657090c4b64f6be5983d055f3a892fa7c
1594,DEEPCAL5K-SOBOL-1115,DEEPCAL5K-SOBOL-1115,sobol_production_4500,broad,1bb6ff2c3edf9ad103108e005d8bf489ed26f274f659b62e3f9ac16c8d8035ac,d5b60feac66eeb5d5621fb93f51b9cb4173a2d8c2937297bc7d8a9b24f932b2f
1595,DEEPCAL5K-SOBOL-1116,DEEPCAL5K-SOBOL-1116,sobol_production_4500,broad,c5090b7dae8e7c0d5db6907d2cb9dc06c623805f0fc88d3d36d1ce3ff15a945e,3af0204a097af9ddb3df0fc4bb8a41d364a7d3b8ef20e4d0ade017650ef02c64
1596,DEEPCAL5K-SOBOL-1117,DEEPCAL5K-SOBOL-1117,sobol_production_4500,broad,77bc081a1c529702e4c41feacfd56863293c8303c2e2127fce546f60b60b5da7,f4e92941032d2ca9fdb2faa7282f3509501ae11e108d402859b8576cc46e3e07
1597,DEEPCAL5K-SOBOL-1118,DEEPCAL5K-SOBOL-1118,sobol_production_4500,broad,9d44888fc97e177b506c65989144b232b1bed6a4f95c22a6e3718e85b355dfd1,e6f41da61036facb3d4bd444ec3dfbcbef41268b5161a41fa0f15c2530c38484
1598,DEEPCAL5K-SOBOL-1119,DEEPCAL5K-SOBOL-1119,sobol_production_4500,broad,40f6df01a1b019f1d20641cce7c95aa685fe1363907688e9116fa7c559daa7b4,3a56b09fb99e4a4d386dff1cfa3c7c70303eb75e8b02c7b9c3b637d2ada5fc3a
1599,DEEPCAL5K-SOBOL-1120,DEEPCAL5K-SOBOL-1120,sobol_production_4500,broad,8ef86b90b78288bb3be74ebd3aaebc6e58fc64e1269dff7a721c4831802067b1,c5a286719319d1dcf50e0aca6d8639503018f6b82237f200bc3e4da79e8d7bb1
1600,DEEPCAL5K-SOBOL-1121,DEEPCAL5K-SOBOL-1121,sobol_production_4500,broad,d68944a2ae5d4409f432de71600bb722e57ebdf059508aba3554ef0ea2fb876e,9cd7de53e572c7e1d75808890160855e7f0517e4da0b5df6050ee8b9fac97b35
1601,DEEPCAL5K-SOBOL-1122,DEEPCAL5K-SOBOL-1122,sobol_production_4500,broad,4a040cea009b13e763c8229c6ef10ab15fa6aa0c810f2105fe65f2db8c50c092,721677eefe4c7cf7e1eca03596e9037f295e54703994011492d1056fa09e9b58
1602,DEEPCAL5K-SOBOL-1123,DEEPCAL5K-SOBOL-1123,sobol_production_4500,broad,eafee103a9f780ff0a44aca3af2ee8cec67dfe28998224baf4d5a43c538d4c47,ce2bb343c10976884ffedf676483c9d8a2fe68ff9f8928fb4daf5d11070642ac
1603,DEEPCAL5K-SOBOL-1124,DEEPCAL5K-SOBOL-1124,sobol_production_4500,broad,cea877b836b36e5fde2d2ac612ae30e3d0c15a5388b8c95af0172aad409e2371,66d90b82926d37732f9035c3c4203ab9a817cb8abb0ff0d501acb070e31a1a30
1604,DEEPCAL5K-SOBOL-1125,DEEPCAL5K-SOBOL-1125,sobol_production_4500,broad,61c2e359dadd3b42cfd0092fc1e7624c114f47c5bcfaad5130b335501e187dea,a6748a0a52156273e48850293081f25d899376f63f994eaf4efd1c9a11163693
1605,DEEPCAL5K-SOBOL-1126,DEEPCAL5K-SOBOL-1126,sobol_production_4500,broad,a6b0fcbe9200acde01b63bc0eb2f25b1b9a4a0a6c938a499ae454fafa8f449c1,219df2e63d827c82691eaddc48fc8540e7f95e565e5cd33a3e0fd28c54c83c4a
1606,DEEPCAL5K-SOBOL-1127,DEEPCAL5K-SOBOL-1127,sobol_production_4500,broad,d6c226af8f79fd6919db9d23e2eb44bad557d606e0fa017301bc2b99811f2f42,2b7f4ffa05832d2f828a709c75d06444912f93b670b9136ac6901d8ccb24cc03
1607,DEEPCAL5K-SOBOL-1128,DEEPCAL5K-SOBOL-1128,sobol_production_4500,broad,e1f533124389edf174cc5068b002309c7126f9e71d78e7089ff1be2bf5da843a,6a0220342a6e04addfee8dcba239f1eb065a5d73b1cfa0296d7000720d1a9605
1608,DEEPCAL5K-SOBOL-1129,DEEPCAL5K-SOBOL-1129,sobol_production_4500,broad,bf6bd3b47213115d0239239a03a62fdd1f236ed5df099c8c4bed584229b8f7d0,5c605916ac912f43edb218d3d65b232f7ef721a40bba9a0d748c9ad60da938ae
1609,DEEPCAL5K-SOBOL-1130,DEEPCAL5K-SOBOL-1130,sobol_production_4500,broad,3ed62aed899d58cf3e5870f3dfd7d87ad5f2585afc28bad3c10d32d19c84e550,97af36662ef513f30a842cb987f50b5bfdf97657a0a82f03390517a92779514c
1610,DEEPCAL5K-SOBOL-1131,DEEPCAL5K-SOBOL-1131,sobol_production_4500,broad,fea89bb96bbfd7921b85e45bd4783b1adea150878a02f41ff51a3fee8e61cede,03e9563656b83c8ea138e3c67bb8d64f5e3de18c02bf3d40a92c43579620e244
1611,DEEPCAL5K-SOBOL-1132,DEEPCAL5K-SOBOL-1132,sobol_production_4500,broad,d5881346dd3013072ddfc55dc3fe9c3d049f52c80d9500c716266e7bc185dce8,7affe54d2106fd1c987c6ea81428f6b1f1365895cfe120cc3bf0738fc282bb2b
1612,DEEPCAL5K-SOBOL-1133,DEEPCAL5K-SOBOL-1133,sobol_production_4500,broad,a1d8b42a6bbdd1c99aac63858bf7e00a51d0eadc40de9f6cc5104c9471104473,bc64750175c7b17fe6c1669c70c997c7f938cd37338be2ccbfd412741136e401
1613,DEEPCAL5K-SOBOL-1134,DEEPCAL5K-SOBOL-1134,sobol_production_4500,broad,f6069f9c6de5f352f22612d6e1f77e264683e1d8695be09050d6df64ac9920c4,76ae7e2f24a320b5ac2d8d8370c06d5bbab1743518b56350584be3db0008f124
1614,DEEPCAL5K-SOBOL-1135,DEEPCAL5K-SOBOL-1135,sobol_production_4500,broad,9ab46787faeb456cf479c605b9e33ac7cecd442c672b4ccb4be1f28a024e4a8e,c4e32ee33dc0a620c92f464f500cd9d8e85631048bb64c220e7c36769e30e624
1615,DEEPCAL5K-SOBOL-1136,DEEPCAL5K-SOBOL-1136,sobol_production_4500,broad,2c3232c6757e2d28475035a59ea990dbabb24cb4c16abd351e0f7686c1294a1b,3f6efa859162495167d88df189c3cb116641c680e7b84fcbf02d90c3857503b5
1616,DEEPCAL5K-SOBOL-1137,DEEPCAL5K-SOBOL-1137,sobol_production_4500,broad,e433f657523444e3991a18cb0c5162e1a9dada2977a987132250dcc29bbd445e,02bac8b6374dcd5d604a4bb4658d0f56ca76fc98cb41943bd9edd94d2d71c58d
1617,DEEPCAL5K-SOBOL-1138,DEEPCAL5K-SOBOL-1138,sobol_production_4500,broad,b97b517b538dda3b685ef1c7b03a792c2ad4a983e8e6b4888cd98ba5b2f8cc9b,11755ca9a2b73bc2742f0cbab8d4712fc8e9c82f61d405d4027f4dee76db957d
1618,DEEPCAL5K-SOBOL-1139,DEEPCAL5K-SOBOL-1139,sobol_production_4500,broad,8061b19d698284a9cd613df50c5e0a0468a662fcd05e6b7fe9d8d0c77f2212e3,a7b4f84afc60a30aa20bc5a762a26af269bc57b64940e2adf0650c3f9c5b16b2
1619,DEEPCAL5K-SOBOL-1140,DEEPCAL5K-SOBOL-1140,sobol_production_4500,broad,2a9d568f3eff057e61c2ec12d210469bc8b5fc3dd5f78102e8ae81e2a3af89b5,bc16305073c93b0a53c0d633f817f960b4f189d57e5c7346eefd9ec4ef594094
1620,DEEPCAL5K-SOBOL-1141,DEEPCAL5K-SOBOL-1141,sobol_production_4500,broad,8971c480d578811c8395cbd5b8b6d3941aa72927fc764e529a58addb17515c0a,c8235456bf82dac847eafdd2c3ad6ceb549fea324181648dd9cada1b34013670
1621,DEEPCAL5K-SOBOL-1142,DEEPCAL5K-SOBOL-1142,sobol_production_4500,broad,108890f2cc84950a80aa22cc85e93205dde14dea80922dac54ec1933cacfdab2,d0f08cd52f66c4a000e77ad69245f8144512f712f251228b1274a52ff8b8a44d
1622,DEEPCAL5K-SOBOL-1143,DEEPCAL5K-SOBOL-1143,sobol_production_4500,broad,0d9e24fce99746a38746622774cb089f8143451a10a04a25a6a35ed3c142845c,81bf5888cb0648dcd936a9ddf9bf8fdadffe54aee223b94a0fa972f5ddc55b9b
1623,DEEPCAL5K-SOBOL-1144,DEEPCAL5K-SOBOL-1144,sobol_production_4500,broad,19f5cd54c8f3bb2c6035e094721151dc12cdbe5c3ed5b83f8d1eff6e68ab5bee,bd2406b054a503527d1476a5230d1d840d7b01407633a618d055cc82fccd7b29
1624,DEEPCAL5K-SOBOL-1145,DEEPCAL5K-SOBOL-1145,sobol_production_4500,broad,ce79ccd3b882c3b11a0f6df2efde49c116ab6d2e8ac928c2c52072c6b04924b2,bf7bcf32a715e914c8f2f3325f952c85cf68cb75e0dc413085e2ab36e325c33d
1625,DEEPCAL5K-SOBOL-1146,DEEPCAL5K-SOBOL-1146,sobol_production_4500,broad,32bf4fa9bd8f4ab15b3385971ccd2a5d1cef9bb3ae44d24d23dcdacf218ea934,3fdac043b112433582cc9ac9d64fea93965c54c9b85e8005d5c24c3e71961440
1626,DEEPCAL5K-SOBOL-1147,DEEPCAL5K-SOBOL-1147,sobol_production_4500,broad,35e202c572a8f36b1fb648dcb36a8eaef429f3c7cf67a8171e17239810a62b8b,4ce97eea46f403b93d4a807990aa9c54bd5d29f537738c87323de7bd1b9ccacd
1627,DEEPCAL5K-SOBOL-1148,DEEPCAL5K-SOBOL-1148,sobol_production_4500,broad,2726189df7fbc97ee401bacfbd6c45dbb57cb2a995e841aecf005315a080e173,f82fdc2dd7f4c90c5d9b103079aa1d7a2adddf19b4e9e7be6a7d16bad7aa1c22
1628,DEEPCAL5K-SOBOL-1149,DEEPCAL5K-SOBOL-1149,sobol_production_4500,broad,54ad7fc93b0bebfd5f41df115598e89bea551632c43ee63dfad9c47ffbe67be5,36cf81ad136db48394463c3741e2c9f624be1e3198d3621cea3920ca846d2ad8
1629,DEEPCAL5K-SOBOL-1150,DEEPCAL5K-SOBOL-1150,sobol_production_4500,broad,35ace80b898983c3ccd39f9cb0f97b04acc87d9bd4479103194ed29c439c71a0,dc667bb5ccbe2559972150f933e687667b87cf12eaca2dc627476103ab5e9c62
1630,DEEPCAL5K-SOBOL-1151,DEEPCAL5K-SOBOL-1151,sobol_production_4500,broad,56a52a053ab5dd59637ae8ea0cd99645656fbc9eba00098ec5cb6346d92d1517,994d5b007eb49451d477d9b70f23b1c6073e45befe37d80545b8309bb76a1071
1631,DEEPCAL5K-SOBOL-1152,DEEPCAL5K-SOBOL-1152,sobol_production_4500,broad,aad9c028f8004dd1c568bfddfb3f4928c6c5e2372970570348f3d86ae482ef2d,501fabdda61b961f2d32b7a8c8f2ccc7b3eca622735610d1d3d6b2fd656625f3
1632,DEEPCAL5K-SOBOL-1153,DEEPCAL5K-SOBOL-1153,sobol_production_4500,broad,55c2e30d9bbc2dff24424eeabf51d33853806020f92a67bb89baf5dc7817e740,36502fd550de75eb24eccff544bdef9e1344700b869250930d724b6718f25784
1633,DEEPCAL5K-SOBOL-1154,DEEPCAL5K-SOBOL-1154,sobol_production_4500,broad,81ad3c13235990f4c5d89d40a0ed4148f0a346b37b5951673b670b993c054998,46294850183299e0294cbdfce4fe045c31fb1c69fb5e4f1bf43c3431fc6d4dac
1634,DEEPCAL5K-SOBOL-1155,DEEPCAL5K-SOBOL-1155,sobol_production_4500,broad,ddb5de1f7579a7579c2e3790702af4f206dd75d0dd2ef1752ce4ba7684221431,3c4e7464f54e95e96b85a7a2aab1e073c776315d5bded1ae4ca9f777e77602f6
1635,DEEPCAL5K-SOBOL-1156,DEEPCAL5K-SOBOL-1156,sobol_production_4500,broad,52903bdb7fad8f2823da6106d3ee06e1ea637b859bead365e74e7f2c37cc01e9,c2733fbb6dd85594e999523693abf1a71caf052547e107a9b258fc8d2658f834
1636,DEEPCAL5K-SOBOL-1157,DEEPCAL5K-SOBOL-1157,sobol_production_4500,broad,c05f3d7d1a70bbae0ea636618875123c8cc868e007418a38e0c35ba9f3b1f9bc,25f2610ead794995e85fccafbfa2c2e9f937f7dadc88d1cc6b80574525284b45
1637,DEEPCAL5K-SOBOL-1158,DEEPCAL5K-SOBOL-1158,sobol_production_4500,broad,a7e287e5c2783bdf6d962db08aa58d8991f92442309b8c13812dff9caba77bf1,ee3ff222268faf60b1132fdaae04aa4541cc2686be5e463f7247e5a8765bdb66
1638,DEEPCAL5K-SOBOL-1159,DEEPCAL5K-SOBOL-1159,sobol_production_4500,broad,e487f21b46b26ec1e1c49a588aae496c8a4dcd00aea8a4a7b9c3473eff666e75,b59508439f3221df2a161cf9b4f8342fe14c4e4d09e231c91c0539e83adfbdc2
1639,DEEPCAL5K-SOBOL-1160,DEEPCAL5K-SOBOL-1160,sobol_production_4500,broad,91da568737c3e411b9f74994d5343727a6a16ee8589b9be4a51c515574cde8e3,1e52171a95f5e0a51ac09be2f78b1312b06b6e753addb1aaa681c7741bf8da3f
1640,DEEPCAL5K-SOBOL-1161,DEEPCAL5K-SOBOL-1161,sobol_production_4500,broad,1421cb3a28edc33460be2d7263963512a253357fc811f9196b134ede32fbfd7f,61cada660169018255eda1bc165f4f787e3c5c966d3d913ffe2dc65adbcf6b9d
1641,DEEPCAL5K-SOBOL-1162,DEEPCAL5K-SOBOL-1162,sobol_production_4500,broad,eb8160772284d089d671c3cad7ffcf5f2a02502ec66989a277c1cd24848abb89,c5795225e6e04a862fa14e7e02829138e67e46db8172563e636531030457b0d0
1642,DEEPCAL5K-SOBOL-1163,DEEPCAL5K-SOBOL-1163,sobol_production_4500,broad,c018171eb9d2eeca443e45a8ec28c0582e0337837114e50b2be426b3834efa1c,2e91290c8f4f940a990a5077750fbed42f291e0c6af9501702b17a359b9b464d
1643,DEEPCAL5K-SOBOL-1164,DEEPCAL5K-SOBOL-1164,sobol_production_4500,broad,051287754db73aa1c8767b1b7094a6b31ac38f992dcb2279302ed360738f34c1,96eacd0e866260d531e69bdcf15c8ffb88410b679761889d86ddc2795111c809
1644,DEEPCAL5K-SOBOL-1165,DEEPCAL5K-SOBOL-1165,sobol_production_4500,broad,ccdb735cca53c314609694f6679ac2828ca9dbfbd2d86d88eec283532b162230,f9c68db6e13fc3201ce9a140b470075e1dce52e98b93c79a09b4a5a4a42b4cdc
1645,DEEPCAL5K-SOBOL-1166,DEEPCAL5K-SOBOL-1166,sobol_production_4500,broad,4948ec2b4df7a9bb4e3965a03f0bbf7b6b5f9e28bee86bf25aab74979c00c8f5,fa87d444f61582a661dbaf44537b10d47ee974315ab1d6d0c857b1613e788828
1646,DEEPCAL5K-SOBOL-1167,DEEPCAL5K-SOBOL-1167,sobol_production_4500,broad,1566eed3e555de91c03ac132768d4bc4aaeaf7d7093cf7ff5c2c293f7f347073,fdd9370cafcc824d7b805145bd233969c322366e45055acdb1aca6af2cf848e2
1647,DEEPCAL5K-SOBOL-1168,DEEPCAL5K-SOBOL-1168,sobol_production_4500,broad,31cf459c2a003ed459ec61f49a56bcf14e5537401cf8907bddd205530092abd3,fe17da4721706a32ce2beb6ea2bb6cb8e0cd1888271ed7e445d340b5312c0473
1648,DEEPCAL5K-SOBOL-1169,DEEPCAL5K-SOBOL-1169,sobol_production_4500,broad,d68d42348ea039fa62cff85e27ea8b1b203a3cc46c43e34fe62c09722bd4e3e7,a134b551d265c45b063b8483e04863abf6e19bc56a4c02f1fdacea1b16865e95
1649,DEEPCAL5K-SOBOL-1170,DEEPCAL5K-SOBOL-1170,sobol_production_4500,broad,a5777e7d5b40d133d2d09a89f30c13d301beb4899b491f5c67d49dfe19cfb5b4,a427b0f6acedd313e727fd143809592730cdf1e6dde969362bce0ec46331fdf0
1650,DEEPCAL5K-SOBOL-1171,DEEPCAL5K-SOBOL-1171,sobol_production_4500,broad,5374dcc19e457b81d0100fb0527c7b8b5f13befa770f152dbce19eff524e4297,d000462c729e9c5e55894f0bcdfb058857088f5ec1da593769a88b53fbc600a7
1651,DEEPCAL5K-SOBOL-1172,DEEPCAL5K-SOBOL-1172,sobol_production_4500,broad,ae3b148f0ba8595f5225f368f19ad1f8591e526f6dc1d11ab2876c855e4afb54,d8eb166809f0d20833b8f04a336462bd1226184db8b336f2f3c46820c2f38d93
1652,DEEPCAL5K-SOBOL-1173,DEEPCAL5K-SOBOL-1173,sobol_production_4500,broad,08b383a7da2e4318fefda44d9f328954de9e6fd0c82fa9637bb0b706b891bd7c,28729991518165885118216aaed543b4ebf14617de9dad608dd7cd5c9b0d5f87
1653,DEEPCAL5K-SOBOL-1174,DEEPCAL5K-SOBOL-1174,sobol_production_4500,broad,7adfea4e8737a67994abb1d6bad891658803fb9e23687da8ce20fed14dac8061,ff954f66d24a1c8c24c4a294d49247097d023931d174965a6f6af01e621cdf98
1654,DEEPCAL5K-SOBOL-1175,DEEPCAL5K-SOBOL-1175,sobol_production_4500,broad,ffd2211679a174959e2348d789619fb0ab8d97c18df1c8ae9602e158da48cac1,2566df9c06970a9b3717c0b79bafc87eb96d284f0447d28050e296db0f1c9b24
1655,DEEPCAL5K-SOBOL-1176,DEEPCAL5K-SOBOL-1176,sobol_production_4500,broad,9612124342ff2b131e3e9c83a183539cd5f4ae2992341aa6c339c1276f030d03,42643a85b1c3d1f3d0ece713e378b02bd7677ac3cd900ee8323faeabfe574137
1656,DEEPCAL5K-SOBOL-1177,DEEPCAL5K-SOBOL-1177,sobol_production_4500,broad,2e295e634ca60f08e8dda528adb0922a87347a5f307346076454c9cf19dd57aa,684dc0e0b56ea3787aa53070300fdceaea250b0481797a0772ddb372a448bd86
1657,DEEPCAL5K-SOBOL-1178,DEEPCAL5K-SOBOL-1178,sobol_production_4500,broad,36742bd0d1e502ef9ff8b0a95e6a29ae94793c87840916071d50e8a822c61714,15ec8a58c35d9a8589a9245ea1b81ffa07d9ff495fda7c8d7f2b6e3c4d0a3540
1658,DEEPCAL5K-SOBOL-1179,DEEPCAL5K-SOBOL-1179,sobol_production_4500,broad,8a6c141df3d89392664b757fa76af7c68b99a1eb8c0543c2626d9690e058df7a,a7a3a5f01f6972f1607bf4d15b7ff2cf650524513cb1c30b9559a8449417d319
1659,DEEPCAL5K-SOBOL-1180,DEEPCAL5K-SOBOL-1180,sobol_production_4500,broad,2efd751f417c79f73e174f538789a7d0501156a91da600b421c697596f109399,bb86193527db2db0d0f7a0b36bcd7e1d0575c32c8db6dda5110c26b2f18ae55b
1660,DEEPCAL5K-SOBOL-1181,DEEPCAL5K-SOBOL-1181,sobol_production_4500,broad,7e58b0105e5392926a29531c148286b9399b8dc7b7ac35716c3398c623a93f7d,c654e063d763f19f936e7257077a6dde087c312e7772b639626485774ea5f96d
1661,DEEPCAL5K-SOBOL-1182,DEEPCAL5K-SOBOL-1182,sobol_production_4500,broad,8f0dc61e3adf74af4494cb4f840cb30cd4e44953afac5d8da5481b684e5e5630,464cd9b189949f64bd92143ef2424735fe38a25a8f3483a5c40e638ab35fbf75
1662,DEEPCAL5K-SOBOL-1183,DEEPCAL5K-SOBOL-1183,sobol_production_4500,broad,d3f48edb6dc834f44c6a9761f8504a0d8edced3c3dc88a098f1774a3a47bf727,6a6ee08a2c7d308a62c4fef994e7c9b0c2ee6ab8a202e69d74870a9e158103a7
1663,DEEPCAL5K-SOBOL-1184,DEEPCAL5K-SOBOL-1184,sobol_production_4500,broad,6eab38683e26082aea42fdae57e827680bd0407a5cfcc8fa3077c12aad426d77,a5a1229e5bb78cd15d7f5ac121d1001ce940a22b62b098d31a08e7c4b59e2014
1664,DEEPCAL5K-SOBOL-1185,DEEPCAL5K-SOBOL-1185,sobol_production_4500,broad,772e13ee19d6098746aadfa7c292a3ab7a6a124dd61cc2c2d7700ff23069b52b,c2be11b987b11f390b820cad935d6ead15a4fd4ae327df11e00a0a6d1a6b2069
1665,DEEPCAL5K-SOBOL-1186,DEEPCAL5K-SOBOL-1186,sobol_production_4500,broad,4c1f8810e061f93bdc1a3df83dc7759fd8014fb5a90431d54a1dcb555c553c47,61430b98214a8b63f246534e1bf8a82d681eb62120ac27081791aa81fd62118d
1666,DEEPCAL5K-SOBOL-1187,DEEPCAL5K-SOBOL-1187,sobol_production_4500,broad,2c892aca3b187fb7031e0b7aaa655ff26c0250b059d8e8bb12f8842ce9b17899,3ec914d2e9daa5bd6072f64c14d9721ace6dd819d9baed9027595ef68fc371d0
1667,DEEPCAL5K-SOBOL-1188,DEEPCAL5K-SOBOL-1188,sobol_production_4500,broad,d743f9d6eaac031f249c00c53e5b2e1197ed9b40c56fff3287a5b5ce1a456706,e21c90097e5a59e31655556dbcfb0b887fb1cb88418d07fda8b8d31858a03f92
